id,Date,State,Total Confirmed Cases,Total Deaths
3187,Sun 11/29,Washington,168333,2828
3188,Sun 11/29,West Virginia,46997,729
3189,Sun 11/29,Wisconsin,409054,3496
3190,Sun 11/29,Wyoming,32489,215
3191,Mon 11/30,Alabama,249524,3578
3192,Mon 11/30,Alaska,32407,115
3193,Mon 11/30,Arizona,327046,6640
3194,Mon 11/30,Arkansas,157359,2502
3195,Mon 11/30,California,1237192,19209
3196,Mon 11/30,Colorado,234502,3060
3197,Mon 11/30,Connecticut,117295,5020
3198,Mon 11/30,Delaware,35654,772
3199,Mon 11/30,District of Columbia,21552,680
3200,Mon 11/30,Florida,999311,18596
3201,Mon 11/30,Georgia,454328,9198
3202,Mon 11/30,Guam,7821,113
3203,Mon 11/30,Hawaii,18006,242
3204,Mon 11/30,Idaho,102158,937
3205,Mon 11/30,Illinois,727825,13015
3206,Mon 11/30,Indiana,341694,5723
3207,Mon 11/30,Iowa,230634,2426
3208,Mon 11/30,Kansas,160428,1560
3209,Mon 11/30,Kentucky,183255,2065
3210,Mon 11/30,Louisiana,232414,6420
3211,Mon 11/30,Maine,11757,194
3212,Mon 11/30,Maryland,198710,4641
3213,Mon 11/30,Massachusetts,226132,10748
3214,Mon 11/30,Michigan,388364,9565
3215,Mon 11/30,Minnesota,318822,3652
3216,Mon 11/30,Mississippi,153270,3807
3217,Mon 11/30,Missouri,314981,3981
3218,Mon 11/30,Montana,62256,684
3219,Mon 11/30,Nebraska,128433,1039
3220,Mon 11/30,Nevada,152726,2149
3221,Mon 11/30,New Hampshire,20994,526
3222,Mon 11/30,New Jersey,339133,16993
3223,Mon 11/30,New Mexico,97095,1568
3224,Mon 11/30,New York,652748,34150
3225,Mon 11/30,North Carolina,364968,5296
3226,Mon 11/30,North Dakota,79258,933
3227,Mon 11/30,Northern Mariana Islands,106,2
3228,Mon 11/30,Ohio,421063,6429
3229,Mon 11/30,Oklahoma,197745,1743
3230,Mon 11/30,Oregon,75454,919
3231,Mon 11/30,Pennsylvania,366971,10439
3232,Mon 11/30,Puerto Rico,86160,1106
3233,Mon 11/30,Rhode Island,56723,1373
3234,Mon 11/30,South Carolina,217487,4381
3235,Mon 11/30,South Dakota,80464,946
3236,Mon 11/30,Tennessee,366412,4546
3237,Mon 11/30,Texas,1262145,21968
3238,Mon 11/30,Utah,195744,871
3239,Mon 11/30,Vermont,4172,69
3240,Mon 11/30,Virgin Islands,1544,23
3241,Mon 11/30,Virginia,237835,4062
3242,Mon 11/30,Washington,172175,2895
3243,Mon 11/30,West Virginia,47842,735
3244,Mon 11/30,Wisconsin,411730,3504
3245,Mon 11/30,Wyoming,33305,215
3246,Tue 12/1,Alabama,252900,3638
3247,Tue 12/1,Alaska,32911,116
3248,Tue 12/1,Arizona,338254,6692
3249,Tue 12/1,Arkansas,159309,2512
3250,Tue 12/1,California,1253867,19327
3251,Tue 12/1,Colorado,238779,3136
3252,Tue 12/1,Connecticut,118754,5040
3253,Tue 12/1,Delaware,36343,777
3254,Tue 12/1,District of Columbia,21685,685
3255,Tue 12/1,Florida,1008158,18678
3256,Tue 12/1,Georgia,458985,9253
3257,Tue 12/1,Guam,7858,113
3258,Tue 12/1,Hawaii,18049,242
3259,Tue 12/1,Idaho,103642,966
3260,Tue 12/1,Illinois,740510,13175
3261,Tue 12/1,Indiana,347097,5864
3262,Tue 12/1,Iowa,233062,2449
3263,Tue 12/1,Kansas,160718,1560
3264,Tue 12/1,Kentucky,187285,2097
3265,Tue 12/1,Louisiana,237740,6455
3266,Tue 12/1,Maine,11976,214
3267,Tue 12/1,Maryland,201479,4673
3268,Tue 12/1,Massachusetts,229205,10778
3269,Tue 12/1,Michigan,394838,9758
3270,Tue 12/1,Minnesota,322371,3674
3271,Tue 12/1,Mississippi,154411,3836
3272,Tue 12/1,Missouri,317903,4130
3273,Tue 12/1,Montana,63324,700
3274,Tue 12/1,Nebraska,130212,1086
3275,Tue 12/1,Nevada,155312,2182
3276,Tue 12/1,New Hampshire,21766,528
3277,Tue 12/1,New Jersey,343739,17083
3278,Tue 12/1,New Mexico,99419,1589
3279,Tue 12/1,New York,660041,34222
3280,Tue 12/1,North Carolina,368615,5322
3281,Tue 12/1,North Dakota,79661,960
3282,Tue 12/1,Northern Mariana Islands,106,2
3283,Tue 12/1,Ohio,430093,6548
3284,Tue 12/1,Oklahoma,199482,1758
3285,Tue 12/1,Oregon,76655,938
3286,Tue 12/1,Pennsylvania,372688,10614
3287,Tue 12/1,Puerto Rico,86935,1122
3288,Tue 12/1,Rhode Island,57906,1380
3289,Tue 12/1,South Carolina,218912,4404
3290,Tue 12/1,South Dakota,80912,948
3291,Tue 12/1,Tennessee,371980,4584
3292,Tue 12/1,Texas,1275499,22204
3293,Tue 12/1,Utah,198260,890
3294,Tue 12/1,Vermont,4239,72
3295,Tue 12/1,Virgin Islands,1550,23
3296,Tue 12/1,Virginia,240063,4093
3297,Tue 12/1,Washington,174969,2927
3298,Tue 12/1,West Virginia,48818,758
3299,Tue 12/1,Wisconsin,416365,3628
3300,Tue 12/1,Wyoming,33805,230
3301,Wed 12/2,Alabama,256828,3711
3302,Wed 12/2,Alaska,33614,116
3303,Wed 12/2,Arizona,342925,6755
3304,Wed 12/2,Arkansas,161521,2522
3305,Wed 12/2,California,1272041,19440
3306,Wed 12/2,Colorado,243324,3226
3307,Wed 12/2,Connecticut,121426,5091
3308,Wed 12/2,Delaware,36698,779
3309,Wed 12/2,District of Columbia,21842,690
3310,Wed 12/2,Florida,1018152,18775
3311,Wed 12/2,Georgia,464417,9301
3312,Wed 12/2,Guam,7889,113
3313,Wed 12/2,Hawaii,18117,242
3314,Wed 12/2,Idaho,105250,1002
3315,Wed 12/2,Illinois,750208,13433
3316,Wed 12/2,Indiana,353722,5973
3317,Wed 12/2,Iowa,236159,2518
3318,Wed 12/2,Kansas,164981,1679
3319,Wed 12/2,Kentucky,191067,2124
3320,Wed 12/2,Louisiana,241335,6501
3321,Wed 12/2,Maine,12208,218
3322,Wed 12/2,Maryland,203672,4715
3323,Wed 12/2,Massachusetts,234232,10824
3324,Wed 12/2,Michigan,402255,9839
3325,Wed 12/2,Minnesota,327536,3751
3326,Wed 12/2,Mississippi,156868,3851
3327,Wed 12/2,Missouri,321411,4185
3328,Wed 12/2,Montana,64399,713
3329,Wed 12/2,Nebraska,132530,1132
3330,Wed 12/2,Nevada,157586,2225
3331,Wed 12/2,New Hampshire,22332,537
3332,Wed 12/2,New Jersey,348042,17145
3333,Wed 12/2,New Mexico,100963,1629
3334,Wed 12/2,New York,669016,34286
3335,Wed 12/2,North Carolina,372525,5406
3336,Wed 12/2,North Dakota,80141,972
3337,Wed 12/2,Northern Mariana Islands,106,2
3338,Wed 12/2,Ohio,437928,6671
3339,Wed 12/2,Oklahoma,202341,1812
3340,Wed 12/2,Oregon,78206,962
3341,Wed 12/2,Pennsylvania,381342,10803
3342,Wed 12/2,Puerto Rico,87323,1144
3343,Wed 12/2,Rhode Island,59005,1391
3344,Wed 12/2,South Carolina,220835,4444
3345,Wed 12/2,South Dakota,82203,995
3346,Wed 12/2,Tennessee,375995,4635
3347,Wed 12/2,Texas,1294064,22422
3348,Wed 12/2,Utah,202220,906
3349,Wed 12/2,Vermont,4461,74
3350,Wed 12/2,Virgin Islands,1589,23
3351,Wed 12/2,Virginia,242480,4113
3352,Wed 12/2,Washington,177929,2979
3353,Wed 12/2,West Virginia,49905,778
3354,Wed 12/2,Wisconsin,420930,3715
3355,Wed 12/2,Wyoming,34507,230
3356,Thu 12/3,Alabama,260359,3776
3357,Thu 12/3,Alaska,34377,124
3358,Thu 12/3,Arizona,348134,6834
3359,Thu 12/3,Arkansas,164310,2555
3360,Thu 12/3,California,1293887,19586
3361,Thu 12/3,Colorado,248779,3335
3362,Thu 12/3,Connecticut,126177,5111
3363,Thu 12/3,Delaware,37456,779
3364,Thu 12/3,District of Columbia,22164,692
3365,Thu 12/3,Florida,1029022,18873
3366,Thu 12/3,Georgia,469955,9377
3367,Thu 12/3,Guam,7911,113
3368,Thu 12/3,Hawaii,18256,244
3369,Thu 12/3,Idaho,106882,1023
3370,Thu 12/3,Illinois,761209,13650
3371,Thu 12/3,Indiana,362182,6033
3372,Thu 12/3,Iowa,238722,2603
3373,Thu 12/3,Kansas,165613,1679
3374,Thu 12/3,Kentucky,194851,2185
3375,Thu 12/3,Louisiana,244078,6524
3376,Thu 12/3,Maine,12554,220
3377,Thu 12/3,Maryland,205716,4764
3378,Thu 12/3,Massachusetts,240907,10874
3379,Thu 12/3,Michigan,410379,10031
3380,Thu 12/3,Minnesota,333685,3843
3381,Thu 12/3,Mississippi,159036,3879
3382,Thu 12/3,Missouri,325519,4274
3383,Thu 12/3,Montana,65242,723
3384,Thu 12/3,Nebraska,134710,1174
3385,Thu 12/3,Nevada,160317,2259
3386,Thu 12/3,New Hampshire,22925,544
3387,Thu 12/3,New Jersey,352835,17209
3388,Thu 12/3,New Mexico,102873,1673
3389,Thu 12/3,New York,678869,34346
3390,Thu 12/3,North Carolina,378370,5454
3391,Thu 12/3,North Dakota,81111,983
3392,Thu 12/3,Northern Mariana Islands,106,2
3393,Thu 12/3,Ohio,446859,6753
3394,Thu 12/3,Oklahoma,204048,1836
3395,Thu 12/3,Oregon,79294,974
3396,Thu 12/3,Pennsylvania,392610,11008
3397,Thu 12/3,Puerto Rico,87720,1155
3398,Thu 12/3,Rhode Island,60722,1400
3399,Thu 12/3,South Carolina,223063,4466
3400,Thu 12/3,South Dakota,83348,1033
3401,Thu 12/3,Tennessee,379679,4727
3402,Thu 12/3,Texas,1311988,22645
3403,Thu 12/3,Utah,206255,918
3404,Thu 12/3,Vermont,4642,75
3405,Thu 12/3,Virgin Islands,1589,23
3406,Thu 12/3,Virginia,244503,4147
3407,Thu 12/3,Washington,180125,3040
3408,Thu 12/3,West Virginia,51025,789
3409,Thu 12/3,Wisconsin,426534,3781
3410,Thu 12/3,Wyoming,35078,257
3411,Fri 12/4,Alabama,264199,3831
3412,Fri 12/4,Alaska,35138,135
3413,Fri 12/4,Arizona,355054,6885
3414,Fri 12/4,Arkansas,167137,2586
3415,Fri 12/4,California,1318139,19791
3416,Fri 12/4,Colorado,252960,3375
3417,Fri 12/4,Connecticut,127715,5146
3418,Fri 12/4,Delaware,38398,782
3419,Fri 12/4,District of Columbia,22480,693
3420,Fri 12/4,Florida,1039199,18993
3421,Fri 12/4,Georgia,476181,9443
3422,Fri 12/4,Guam,7928,114
3423,Fri 12/4,Hawaii,18373,254
3424,Fri 12/4,Idaho,108741,1037
3425,Fri 12/4,Illinois,771696,13808
3426,Fri 12/4,Indiana,370091,6122
3427,Fri 12/4,Iowa,241531,2665
3428,Fri 12/4,Kansas,171513,1786
3429,Fri 12/4,Kentucky,198506,2216
3430,Fri 12/4,Louisiana,247177,6548
3431,Fri 12/4,Maine,12844,224
3432,Fri 12/4,Maryland,209512,4790
3433,Fri 12/4,Massachusetts,246398,10910
3434,Fri 12/4,Michigan,419704,10113
3435,Fri 12/4,Minnesota,339032,3904
3436,Fri 12/4,Mississippi,161516,3916
3437,Fri 12/4,Missouri,330445,4375
3438,Fri 12/4,Montana,66494,728
3439,Fri 12/4,Nebraska,136349,1199
3440,Fri 12/4,Nevada,163065,2276
3441,Fri 12/4,New Hampshire,23690,552
3442,Fri 12/4,New Jersey,358498,17255
3443,Fri 12/4,New Mexico,104935,1706
3444,Fri 12/4,New York,690143,34409
3445,Fri 12/4,North Carolina,384165,5505
3446,Fri 12/4,North Dakota,81955,995
3447,Fri 12/4,Northern Mariana Islands,106,2
3448,Fri 12/4,Ohio,456963,6882
3449,Fri 12/4,Oklahoma,208875,1860
3450,Fri 12/4,Oregon,81441,1004
3451,Fri 12/4,Pennsylvania,404699,11189
3452,Fri 12/4,Puerto Rico,88212,1172
3453,Fri 12/4,Rhode Island,62137,1413
3454,Fri 12/4,South Carolina,226013,4496
3455,Fri 12/4,South Dakota,84398,1064
3456,Fri 12/4,Tennessee,383995,4822
3457,Fri 12/4,Texas,1326103,22890
3458,Fri 12/4,Utah,209258,926
3459,Fri 12/4,Vermont,4763,77
3460,Fri 12/4,Virgin Islands,1613,23
3461,Fri 12/4,Virginia,247380,4160
3462,Fri 12/4,Washington,182758,3062
3463,Fri 12/4,West Virginia,52172,799
3464,Fri 12/4,Wisconsin,432217,3847
3465,Fri 12/4,Wyoming,35737,257
3466,Sat 12/5,Alabama,267589,3877
3467,Sat 12/5,Alaska,36083,136
3468,Sat 12/5,Arizona,361186,6940
3469,Sat 12/5,Arkansas,169382,2620
3470,Sat 12/5,California,1343145,19876
3471,Sat 12/5,Colorado,258124,3415
3472,Sat 12/5,Connecticut,127715,5146
3473,Sat 12/5,Delaware,39096,782
3474,Sat 12/5,District of Columbia,22872,695
3475,Sat 12/5,Florida,1049630,19083
3476,Sat 12/5,Georgia,481126,9506
3477,Sat 12/5,Guam,7946,114
3478,Sat 12/5,Hawaii,18484,259
3479,Sat 12/5,Idaho,109764,1037
3480,Sat 12/5,Illinois,781441,14028
3481,Sat 12/5,Indiana,377790,6207
3482,Sat 12/5,Iowa,243385,2682
3483,Sat 12/5,Kansas,171626,1786
3484,Sat 12/5,Kentucky,202135,2241
3485,Sat 12/5,Louisiana,247177,6548
3486,Sat 12/5,Maine,13127,227
3487,Sat 12/5,Maryland,212545,4820
3488,Sat 12/5,Massachusetts,252017,10953
3489,Sat 12/5,Michigan,425776,10313
3490,Sat 12/5,Minnesota,345340,3979
3491,Sat 12/5,Mississippi,163458,3949
3492,Sat 12/5,Missouri,334637,4412
3493,Sat 12/5,Montana,67092,734
3494,Sat 12/5,Nebraska,138568,1202
3495,Sat 12/5,Nevada,166187,2309
3496,Sat 12/5,New Hampshire,24138,559
3497,Sat 12/5,New Jersey,363822,17306
3498,Sat 12/5,New Mexico,106856,1738
3499,Sat 12/5,New York,700902,34488
3500,Sat 12/5,North Carolina,388760,5547
3501,Sat 12/5,North Dakota,82510,1013
3502,Sat 12/5,Northern Mariana Islands,106,2
3503,Sat 12/5,Ohio,467432,6947
3504,Sat 12/5,Oklahoma,213245,1874
3505,Sat 12/5,Oregon,83243,1027
3506,Sat 12/5,Pennsylvania,416073,11331
3507,Sat 12/5,Puerto Rico,89147,1184
3508,Sat 12/5,Rhode Island,62137,1413
3509,Sat 12/5,South Carolina,229235,4517
3510,Sat 12/5,South Dakota,85304,1091
3511,Sat 12/5,Tennessee,388815,4851
3512,Sat 12/5,Texas,1337296,23111
3513,Sat 12/5,Utah,212844,939
3514,Sat 12/5,Vermont,4894,79
3515,Sat 12/5,Virgin Islands,1613,23
3516,Sat 12/5,Virginia,251173,4197
3517,Sat 12/5,Washington,184079,3065
3518,Sat 12/5,West Virginia,53572,829
3519,Sat 12/5,Wisconsin,437918,3938
3520,Sat 12/5,Wyoming,35941,257
3521,Sun 12/6,Alabama,269877,3889
3522,Sun 12/6,Alaska,36847,136
3523,Sun 12/6,Arizona,364276,6950
3524,Sun 12/6,Arkansas,170924,2660
3525,Sun 12/6,California,1371940,19937
3526,Sun 12/6,Colorado,262460,3437
3527,Sun 12/6,Connecticut,127715,5146
3528,Sun 12/6,Delaware,39912,793
3529,Sun 12/6,District of Columbia,23136,697
3530,Sun 12/6,Florida,1058066,19176
3531,Sun 12/6,Georgia,483106,9516
3532,Sun 12/6,Guam,7973,114
3533,Sun 12/6,Hawaii,18581,260
3534,Sun 12/6,Idaho,110553,1040
3535,Sun 12/6,Illinois,788922,14127
3536,Sun 12/6,Indiana,384391,6242
3537,Sun 12/6,Iowa,244689,2717
3538,Sun 12/6,Kansas,171635,1786
3539,Sun 12/6,Kentucky,204772,2250
3540,Sun 12/6,Louisiana,251123,6584
3541,Sun 12/6,Maine,13348,227
3542,Sun 12/6,Maryland,215348,4846
3543,Sun 12/6,Massachusetts,256844,11004
3544,Sun 12/6,Michigan,426124,10313
3545,Sun 12/6,Minnesota,350921,4043
3546,Sun 12/6,Mississippi,164931,3961
3547,Sun 12/6,Missouri,337927,4420
3548,Sun 12/6,Montana,67875,736
3549,Sun 12/6,Nebraska,139834,1213
3550,Sun 12/6,Nevada,168758,2318
3551,Sun 12/6,New Hampshire,24771,564
3552,Sun 12/6,New Jersey,369852,17321
3553,Sun 12/6,New Mexico,108088,1749
3554,Sun 12/6,New York,710612,34552
3555,Sun 12/6,North Carolina,395020,5578
3556,Sun 12/6,North Dakota,82987,1019
3557,Sun 12/6,Northern Mariana Islands,106,2
3558,Sun 12/6,Ohio,475024,6960
3559,Sun 12/6,Oklahoma,216486,1896
3560,Sun 12/6,Oregon,84496,1033
3561,Sun 12/6,Pennsylvania,423828,11389
3562,Sun 12/6,Puerto Rico,90286,1191
3563,Sun 12/6,Rhode Island,62137,1413
3564,Sun 12/6,South Carolina,232099,4566
3565,Sun 12/6,South Dakota,85991,1110
3566,Sun 12/6,Tennessee,391393,4888
3567,Sun 12/6,Texas,1346699,23187
3568,Sun 12/6,Utah,215407,939
3569,Sun 12/6,Vermont,5015,79
3570,Sun 12/6,Virgin Islands,1613,23
3571,Sun 12/6,Virginia,255053,4200
3572,Sun 12/6,Washington,185505,3065
3573,Sun 12/6,West Virginia,54997,838
3574,Sun 12/6,Wisconsin,441067,3956
3575,Sun 12/6,Wyoming,36317,257
3576,Mon 12/7,Alabama,272229,3892
3577,Mon 12/7,Alaska,37350,139
3578,Mon 12/7,Arizona,366364,6950
3579,Mon 12/7,Arkansas,172042,2713
3580,Mon 12/7,California,1399167,20052
3581,Mon 12/7,Colorado,266670,3466
3582,Mon 12/7,Connecticut,135844,5224
3583,Mon 12/7,Delaware,40711,793
3584,Mon 12/7,District of Columbia,23319,701
3585,Mon 12/7,Florida,1065777,19281
3586,Mon 12/7,Georgia,488225,9559
3587,Mon 12/7,Guam,7988,114
3588,Mon 12/7,Hawaii,18659,260
3589,Mon 12/7,Idaho,112433,1062
3590,Mon 12/7,Illinois,797789,14234
3591,Mon 12/7,Indiana,390048,6284
3592,Mon 12/7,Iowa,245985,2723
3593,Mon 12/7,Kansas,177389,1856
3594,Mon 12/7,Kentucky,207043,2276
3595,Mon 12/7,Louisiana,252136,6607
3596,Mon 12/7,Maine,13775,227
3597,Mon 12/7,Maryland,217647,4865
3598,Mon 12/7,Massachusetts,259325,11035
3599,Mon 12/7,Michigan,435681,10415
3600,Mon 12/7,Minnesota,356211,4064
3601,Mon 12/7,Mississippi,166194,3961
3602,Mon 12/7,Missouri,342244,4452
3603,Mon 12/7,Montana,68651,743
3604,Mon 12/7,Nebraska,141284,1244
3605,Mon 12/7,Nevada,171159,2326
3606,Mon 12/7,New Hampshire,25816,566
3607,Mon 12/7,New Jersey,373415,17336
3608,Mon 12/7,New Mexico,109947,1756
3609,Mon 12/7,New York,718991,34637
3610,Mon 12/7,North Carolina,399796,5598
3611,Mon 12/7,North Dakota,83348,1028
3612,Mon 12/7,Northern Mariana Islands,109,2
3613,Mon 12/7,Ohio,484297,7023
3614,Mon 12/7,Oklahoma,218389,1911
3615,Mon 12/7,Oregon,85803,1049
3616,Mon 12/7,Pennsylvania,432410,11431
3617,Mon 12/7,Puerto Rico,91237,1202
3618,Mon 12/7,Rhode Island,65818,1448
3619,Mon 12/7,South Carolina,234652,4579
3620,Mon 12/7,South Dakota,86500,1110
3621,Mon 12/7,Tennessee,399323,4953
3622,Mon 12/7,Texas,1361376,23258
3623,Mon 12/7,Utah,217638,949
3624,Mon 12/7,Vermont,5080,81
3625,Mon 12/7,Virgin Islands,1649,23
3626,Mon 12/7,Virginia,258870,4208
3627,Mon 12/7,Washington,191468,3080
3628,Mon 12/7,West Virginia,56128,841
3629,Mon 12/7,Wisconsin,443415,3979
3630,Mon 12/7,Wyoming,36985,280
3631,Tue 12/8,Alabama,276665,3942
3632,Tue 12/8,Alaska,37923,139
3633,Tue 12/8,Arizona,379662,6985
3634,Tue 12/8,Arkansas,174325,2752
3635,Tue 12/8,California,1425432,20238
3636,Tue 12/8,Colorado,270381,3508
3637,Tue 12/8,Connecticut,138258,5242
3638,Tue 12/8,Delaware,41464,803
3639,Tue 12/8,District of Columbia,23589,701
3640,Tue 12/8,Florida,1073762,19377
3641,Tue 12/8,Georgia,493558,9582
3642,Tue 12/8,Guam,7995,114
3643,Tue 12/8,Hawaii,18712,260
3644,Tue 12/8,Idaho,114411,1081
3645,Tue 12/8,Illinois,805794,14392
3646,Tue 12/8,Indiana,395449,6410
3647,Tue 12/8,Iowa,246237,2915
3648,Tue 12/8,Kansas,177780,1856
3649,Tue 12/8,Kentucky,210232,2328
3650,Tue 12/8,Louisiana,254562,6652
3651,Tue 12/8,Maine,14049,239
3652,Tue 12/8,Maryland,220279,4916
3653,Tue 12/8,Massachusetts,263447,11076
3654,Tue 12/8,Michigan,442504,10620
3655,Tue 12/8,Minnesota,359262,4086
3656,Tue 12/8,Mississippi,167926,4017
3657,Tue 12/8,Missouri,346161,4594
3658,Tue 12/8,Montana,69465,763
3659,Tue 12/8,Nebraska,142718,1288
3660,Tue 12/8,Nevada,174050,2368
3661,Tue 12/8,New Hampshire,26623,566
3662,Tue 12/8,New Jersey,378891,17426
3663,Tue 12/8,New Mexico,111191,1789
3664,Tue 12/8,New York,728010,34723
3665,Tue 12/8,North Carolina,404520,5642
3666,Tue 12/8,North Dakota,85688,1064
3667,Tue 12/8,Northern Mariana Islands,111,2
3668,Tue 12/8,Ohio,510018,7103
3669,Tue 12/8,Oklahoma,220686,1922
3670,Tue 12/8,Oregon,87082,1082
3671,Tue 12/8,Pennsylvania,442528,11592
3672,Tue 12/8,Puerto Rico,91931,1205
3673,Tue 12/8,Rhode Island,67067,1470
3674,Tue 12/8,South Carolina,236954,4585
3675,Tue 12/8,South Dakota,87038,1111
3676,Tue 12/8,Tennessee,405149,5051
3677,Tue 12/8,Texas,1375272,23439
3678,Tue 12/8,Utah,219971,972
3679,Tue 12/8,Vermont,5180,85
3680,Tue 12/8,Virgin Islands,1680,23
3681,Tue 12/8,Virginia,262730,4260
3682,Tue 12/8,Washington,194788,3102
3683,Tue 12/8,West Virginia,57060,870
3684,Tue 12/8,Wisconsin,448009,4059
3685,Tue 12/8,Wyoming,37475,280
3686,Wed 12/9,Alabama,280187,3985
3687,Wed 12/9,Alaska,38510,143
3688,Wed 12/9,Arizona,384241,7081
3689,Wed 12/9,Arkansas,176652,2786
3690,Wed 12/9,California,1457214,20466
3691,Wed 12/9,Colorado,274354,3671
3692,Wed 12/9,Connecticut,140548,5285
3693,Wed 12/9,Delaware,42393,803
3694,Wed 12/9,District of Columbia,23854,704
3695,Wed 12/9,Florida,1083354,19461
3696,Wed 12/9,Georgia,499299,9630
3697,Wed 12/9,Guam,8008,114
3698,Wed 12/9,Hawaii,18785,264
3699,Wed 12/9,Idaho,116677,1124
3700,Wed 12/9,Illinois,813990,14621
3701,Wed 12/9,Indiana,401219,6506
3702,Wed 12/9,Iowa,248782,3017
3703,Wed 12/9,Kansas,183404,1941
3704,Wed 12/9,Kentucky,212997,2359
3705,Wed 12/9,Louisiana,258914,6684
3706,Wed 12/9,Maine,14454,246
3707,Wed 12/9,Maryland,222971,4962
3708,Wed 12/9,Massachusetts,269412,11166
3709,Wed 12/9,Michigan,447817,10699
3710,Wed 12/9,Minnesota,363778,4168
3711,Wed 12/9,Mississippi,170672,4041
3712,Wed 12/9,Missouri,349046,4640
3713,Wed 12/9,Montana,70191,771
3714,Wed 12/9,Nebraska,144087,1305
3715,Wed 12/9,Nevada,176674,2395
3716,Wed 12/9,New Hampshire,27592,570
3717,Wed 12/9,New Jersey,383354,17542
3718,Wed 12/9,New Mexico,112950,1823
3719,Wed 12/9,New York,738947,34799
3720,Wed 12/9,North Carolina,412140,5704
3721,Wed 12/9,North Dakota,86149,1081
3722,Wed 12/9,Northern Mariana Islands,113,2
3723,Wed 12/9,Ohio,520112,7187
3724,Wed 12/9,Oklahoma,222993,1945
3725,Wed 12/9,Oregon,88308,1112
3726,Wed 12/9,Pennsylvania,451154,11839
3727,Wed 12/9,Puerto Rico,92577,1219
3728,Wed 12/9,Rhode Island,68299,1484
3729,Wed 12/9,South Carolina,239444,4612
3730,Wed 12/9,South Dakota,88023,1147
3731,Wed 12/9,Tennessee,413043,5113
3732,Wed 12/9,Texas,1390544,23727
3733,Wed 12/9,Utah,222545,995
3734,Wed 12/9,Vermont,5285,86
3735,Wed 12/9,Virgin Islands,1698,23
3736,Wed 12/9,Virginia,267128,4281
3737,Wed 12/9,Washington,197973,3146
3738,Wed 12/9,West Virginia,58462,901
3739,Wed 12/9,Wisconsin,452180,4149
3740,Wed 12/9,Wyoming,37885,299
3741,Thu 12/10,Alabama,284922,4034
3742,Thu 12/10,Alaska,39146,148
3743,Thu 12/10,Arizona,390047,7173
3744,Thu 12/10,Arkansas,178854,2820
3745,Thu 12/10,California,1491053,20636
3746,Thu 12/10,Colorado,278916,3795
3747,Thu 12/10,Connecticut,142979,5327
3748,Thu 12/10,Delaware,43036,806
3749,Thu 12/10,District of Columbia,24098,708
3750,Thu 12/10,Florida,1094689,19590
3751,Thu 12/10,Georgia,506802,9683
3752,Thu 12/10,Guam,8021,116
3753,Thu 12/10,Hawaii,18901,266
3754,Thu 12/10,Idaho,118352,1145
3755,Thu 12/10,Illinois,825136,14852
3756,Thu 12/10,Indiana,407755,6603
3757,Thu 12/10,Iowa,251027,3116
3758,Thu 12/10,Kansas,183750,1941
3759,Thu 12/10,Kentucky,217112,2387
3760,Thu 12/10,Louisiana,261329,6724
3761,Thu 12/10,Maine,14861,246
3762,Thu 12/10,Maryland,226173,5012
3763,Thu 12/10,Massachusetts,274781,11209
3764,Thu 12/10,Michigan,454180,10895
3765,Thu 12/10,Minnesota,367277,4257
3766,Thu 12/10,Mississippi,172955,4083
3767,Thu 12/10,Missouri,353082,4690
3768,Thu 12/10,Montana,70954,786
3769,Thu 12/10,Nebraska,145819,1348
3770,Thu 12/10,Nevada,179409,2448
3771,Thu 12/10,New Hampshire,28273,584
3772,Thu 12/10,New Jersey,388474,17608
3773,Thu 12/10,New Mexico,114731,1846
3774,Thu 12/10,New York,749204,34884
3775,Thu 12/10,North Carolina,417951,5752
3776,Thu 12/10,North Dakota,86713,1109
3777,Thu 12/10,Northern Mariana Islands,113,2
3778,Thu 12/10,Ohio,531850,7298
3779,Thu 12/10,Oklahoma,225453,1980
3780,Thu 12/10,Oregon,89838,1124
3781,Thu 12/10,Pennsylvania,463175,12066
3782,Thu 12/10,Puerto Rico,93073,1238
3783,Thu 12/10,Rhode Island,69247,1498
3784,Thu 12/10,South Carolina,241686,4627
3785,Thu 12/10,South Dakota,88727,1177
3786,Thu 12/10,Tennessee,418902,5183
3787,Thu 12/10,Texas,1403687,23967
3788,Thu 12/10,Utah,225946,1016
3789,Thu 12/10,Vermont,5413,89
3790,Thu 12/10,Virgin Islands,1733,23
3791,Thu 12/10,Virginia,271043,4335
3792,Thu 12/10,Washington,201179,3075
3793,Thu 12/10,West Virginia,59695,921
3794,Thu 12/10,Wisconsin,456889,4216
3795,Thu 12/10,Wyoming,38223,299
3796,Fri 12/11,Alabama,288775,4086
3797,Fri 12/11,Alaska,39773,151
3798,Fri 12/11,Arizona,398150,7250
3799,Fri 12/11,Arkansas,181624,2875
3800,Fri 12/11,California,1528177,20854
3801,Fri 12/11,Colorado,283571,3858
3802,Fri 12/11,Connecticut,146761,5363
3803,Fri 12/11,Delaware,43818,807
3804,Fri 12/11,District of Columbia,24357,709
3805,Fri 12/11,Florida,1106388,19713
3806,Fri 12/11,Georgia,512715,9738
3807,Fri 12/11,Guam,8048,116
3808,Fri 12/11,Hawaii,19029,267
3809,Fri 12/11,Idaho,119934,1169
3810,Fri 12/11,Illinois,834668,15076
3811,Fri 12/11,Indiana,414961,6673
